Alignment,Outlier_Seq_No,Z_score,PT_ID
3JGGR,38,1026970.XP_008850399.1,4.291143117220567
3JGGT,1,9778.XP_004391119.1,6.165994195161155
3JGGU,16,9478.XP_008053177.1,4.1342678367509755
3JGGV,19,9541.XP_005567335.1,3.4399572060776267
3JGGW,124,109478.XP_005886652.1,6.667926255782885
3JGGX,70,42254.XP_004602582.1,5.270242919266025
3JGGY,41,9733.XP_004263327.1,6.083506393353007
3JGGZ,43,59538.XP_005955494.1,7.512221212562657
3JGH0,1,9733.XP_004273517.1,4.002403124278059
3JGH1,39,9694.XP_007078887.1,5.056448248074163
3JGH3,202,9541.XP_005553876.1,10.944287002244877
3JGH4,6,61853.ENSNLEP00000006011,7.190725477184767
3JGH5,42,9694.XP_007095644.1,7.353405678606332
3JGH7,12,10181.XP_004848167.1,3.7499403806511937
3JGH8,34,9767.XP_007179596.1,4.706951086834904
3JGH9,54,59538.XP_005959605.1,5.739629245210823
3JGHA,79,10160.XP_004648727.1,8.163443592990133
3JGHB,50,59538.XP_005985468.1,7.023116409237411
3JGHC,50,89462.XP_006040925.1,9.564819529008407
3JGHD,45,885580.XP_010628205.1,7.654557822275731
3JGHE,37,9694.XP_007086706.1,7.922335758823584
3JGHF,28,246437.XP_006170122.1,4.443039321709753
3JGHG,60,9597.XP_003822686.1,4.456914768860181
3JGHH,11,34839.XP_005375482.1,3.464341370241695
3JGHI,36,9767.XP_007184518.1,6.90870266598502
3JGHJ,56,72004.XP_005906471.1,6.130259167217157
3JGHK,4,225400.XP_006757509.1,6.5377659910041555
3JGHN,27,10181.XP_004866746.1,6.4015448886075985
3JGHP,11,51337.XP_004671227.1,6.058575266699098
3JGHQ,78,10042.XP_006976079.1,6.1526041892897
3JGHR,10,61622.XP_010363058.1,3.3891815627134902
3JGHS,37,89462.XP_006042904.1,5.449264242069361
3JGHT,3,9733.XP_004273713.1,5.141486396931976
3JGHU,51,9597.XP_003809261.2,6.999036308243902
3JGHV,37,79684.XP_005354555.1,4.513052081796988
3JGHW,72,1026970.XP_008850575.1,7.360322693535079
3JGHX,99,246437.XP_006140858.1,9.036542238394802
3JGHY,78,1026970.XP_008821135.1,7.770204380720958
3JGHZ,37,9694.XP_007094289.1,7.793011617117098
3JGI0,31,10029.XP_007620462.1,4.329699323940039
3JGI1,66,28737.XP_006893630.1,8.52892390918925
3JGI2,38,1026970.XP_008833621.1,6.108727325960229
3JGI5,214,9541.XP_005554246.1,6.312259541326293
3JGI6,54,51337.XP_004670085.1,5.163630088272257
3JGI7,8,10181.XP_004854764.1,5.257726870546873
3JGI8,31,10160.XP_004631182.1,7.7190584931555914
3JGI9,41,79684.XP_005368633.1,3.1390612503735635
St. Dev == 0, crisp alignment at N-ter
3JGIC,36,246437.XP_006144216.1,5.5617464104014385
3JGID,10,118797.XP_007472386.1,4.500181259083808
3JGIF,45,885580.XP_010642845.1,4.1290648475093965
3JGIG,38,9541.XP_005584633.1,10.192543916576355
3JGIH,73,13616.ENSMODP00000020757,6.559661724567227
3JGIJ,6,10160.XP_004639415.1,6.870537795871999
3JGIK,12,9361.ENSDNOP00000010981,3.9148686710586516
3JGIP,37,59538.XP_005981802.1,6.210430915372858
3JGIQ,43,9767.XP_007194064.1,7.824478351996111
3JGIR,15,9986.ENSOCUP00000013053,5.53725097689785
3JGIS,1,10160.XP_004627635.1,4.261896225900746
3JGIT,45,118797.XP_007455080.1,4.8418237188133375
3JGIV,26,10160.XP_004642516.1,11.893064392925634
3JGIW,33,885580.XP_010606692.1,8.124943438717155
3JGIX,13,9361.ENSDNOP00000028532,8.152715187864462
3JGIY,55,59538.XP_005965553.1,5.144023096987411
3JGIZ,29,9612.ENSCAFP00000005189,4.448332482711083
3JGJ0,8,9361.ENSDNOP00000030211,4.537380307313642
3JGJ1,17,9365.XP_007527395.1,7.242984121657586
3JGJ2,20,10042.XP_006971015.1,3.5166319502239967
3JGJ3,11,246437.XP_006143030.1,4.364357804719847
3JGJ4,57,9767.XP_007174602.1,4.785133814128703
3JGJ5,34,89462.XP_006059757.1,9.106993845842315
3JGJ6,34,246437.XP_006163144.1,5.862602223546435
3JGJ7,4,72004.XP_005899583.1,5.0081308731790894
3JGJ8,47,9668.ENSMPUP00000006764,7.087943269330107
3JGJ9,13,13616.ENSMODP00000007867,5.526389908822246
St. Dev == 0, crisp alignment at N-ter
3JGJB,36,51337.XP_004658995.1,6.720015050280254
3JGJC,17,9371.XP_004715904.1,4.179894814384512
3JGJD,18,9365.XP_007537140.1,7.367069776750537
3JGJE,37,482537.XP_008569036.1,5.571180340112104
3JGJF,43,61853.ENSNLEP00000009953,6.364269384906015
3JGJG,18,9478.XP_008071830.1,5.780220700611123
3JGJH,70,27679.XP_003942030.1,7.232795538296178
3JGJI,33,9767.XP_007172192.1,5.534425275030031
3JGJJ,33,89462.XP_006047680.1,8.44388355351212
3JGJK,38,885580.XP_010612644.1,8.691440515893772
3JGJM,110,9365.XP_007524533.1,7.073996920596642
3JGJP,3,28737.XP_006889838.1,3.6225422856348124
3JGJQ,62,42254.XP_004605559.1,7.587187657705941
3JGJT,16,9371.XP_004704518.1,5.047670285721977
3JGJV,19,9402.XP_006915063.1,4.7771059128609865
3JGJW,47,109478.XP_005881959.1,8.787370969743392
3JGJX,38,1026970.XP_008852278.1,3.228479198927876
3JGJY,35,109478.XP_005885458.1,4.641763768996286
3JGK0,42,118797.XP_007447871.1,3.2424907048987435
3JGK1,50,9778.XP_004382772.1,8.225586277732704
3JGK2,132,9778.XP_004388272.1,10.583313787179938
3JGK3,54,9767.XP_007195105.1,6.854596765943605
3JGK4,38,1026970.XP_008825684.1,6.2410488959759896
3JGK6,52,89462.XP_006054417.1,4.603822367520852
3JGK7,11,9365.XP_007536514.1,6.05753308426555
3JGK8,17,9371.XP_004712278.1,4.16842199648858
3JGK9,8,27679.XP_010340453.1,6.20789395310146
3JGKA,277,10160.XP_004638331.1,7.660560814330009
3JGKB,12,51337.XP_004652097.1,6.9699912195294225
3JGKC,11,9371.XP_004697797.1,7.782568033973515
3JGKD,58,61853.ENSNLEP00000013176,6.265950858942949
3JGKE,19,9402.XP_006904502.1,6.695893753438877
3JGKF,9,13616.ENSMODP00000035183,3.1747458642802875
3JGKG,33,225400.XP_006762336.1,5.807036907493405
3JGKH,30,9767.XP_007168747.1,5.704414771902858
3JGKI,53,51337.XP_004660728.1,5.303358704836675
3JGKJ,2,34839.XP_005406197.1,5.792364528228758
3JGKK,19,10181.XP_004834750.1,5.3802980946215015
3JGKN,44,13616.ENSMODP00000041145,4.793320569857115
3JGKP,34,185453.XP_006831490.1,8.239304886382596
3JGKQ,50,9739.XP_004323391.1,5.279060518978311
3JGKR,25,885580.XP_010610667.1,7.619980651182524
3JGKS,45,29073.XP_008703777.1,4.289913115009922
3JGKU,16,9986.ENSOCUP00000006324,6.128839635555647
3JGKV,23,9694.XP_007073560.1,6.11937134570882
3JGKW,15,9778.XP_004376612.1,7.3866528967121745
3JGKX,35,9767.XP_007168329.1,4.604564289314406
3JGKY,53,9597.XP_008958403.1,6.386438168531122
3JGKZ,47,9694.XP_007095381.1,8.14175676181202
3JGM0,22,9767.XP_007175809.1,5.986127195470561
3JGM1,11,9593.ENSGGOP00000022296,6.156130382915167
3JGM2,19,10090.ENSMUSP00000125038,3.6679648395383593
3JGM3,6,13616.ENSMODP00000021318,8.396429760355122
3JGM4,26,51337.XP_004670912.1,5.922336338916177
3JGM6,55,34839.XP_005384938.1,4.545970189101925
3JGM7,28,9733.XP_004283103.1,4.943412818800445
3JGM8,5,28737.XP_006902261.1,5.425484294155894
3JGM9,25,9478.XP_008055113.1,6.733494691868659
3JGMA,34,885580.XP_010633373.1,5.5490060605317755
3JGMB,7,9597.XP_008965880.1,3.4618208926847687
3JGMC,13,10181.XP_004856322.1,5.983713210567075
3JGMD,15,9258.ENSOANP00000000734,6.5588375891063295
3JGME,22,10042.XP_006981400.1,3.816780670781951
3JGMF,3,109478.XP_005879318.1,7.667842262537353
3JGMG,21,9478.XP_008055782.1,6.091053551636276
3JGMI,79,225400.XP_006773783.1,9.185087477032178
3JGMJ,21,9478.XP_008053076.1,8.667439964614156
3JGMK,6,10181.XP_004908982.1,4.041397861159228
3JGMM,41,34839.XP_005392249.1,6.36875042850386
3JGMN,49,51337.XP_004667618.1,5.289138026408975
3JGMP,15,10181.XP_004837907.1,4.3227594019371995
3JGMQ,57,89462.XP_006056492.1,6.815173405737068
3JGMR,23,9694.XP_007092537.1,7.659101389502957
3JGMS,15,10181.XP_004869279.1,3.7509818138126803
3JGMT,23,9733.XP_004271193.1,7.055218418589298
3JGMU,27,109478.XP_005881994.1,4.331706408554812
3JGMV,44,246437.XP_006140719.1,7.803678518051808
3JGMW,3,28737.XP_006894757.1,7.266312502331774
3JGMY,14,29073.XP_008685431.1,6.7309496306877215
3JGMZ,66,9478.XP_008059600.1,6.053895456969892
3JGN0,23,9785.ENSLAFP00000026674,3.0945964593689053
3JGN2,2,885580.XP_010612549.1,7.862751720490923
3JGN3,30,28737.XP_006900889.1,7.163958960119517
St. Dev == 0, crisp alignment at N-ter
3JGN5,40,9694.XP_007083887.1,7.646856424790031
3JGN6,19,9541.XP_005561420.1,6.959577531218663
3JGN7,17,9541.XP_005563306.1,6.424556289097852
3JGN8,36,109478.XP_005881992.1,4.616852151742743
3JGN9,19,246437.XP_006158741.1,7.42446165001696
3JGNA,24,246437.XP_006162774.1,3.964804730357503
3JGNB,81,9544.ENSMMUP00000033818,7.794228634059947
3JGNC,42,9694.XP_007093346.1,3.9805323627464304
3JGNE,16,9361.ENSDNOP00000001144,4.313573716993228
3JGNF,13,9361.ENSDNOP00000026120,7.253244286044203
3JGNG,12,59463.ENSMLUP00000020679,6.434770673501841
3JGNH,18,9478.XP_008064358.1,6.653770046380157
3JGNI,11,42254.XP_004608906.1,5.157854712765451
3JGNJ,55,9986.ENSOCUP00000007971,7.4608910563075215
3JGNM,30,34839.XP_005407146.1,4.372045054949532
3JGNN,8,246437.XP_006151813.1,6.559132733999384
3JGNP,2,34839.XP_005394650.1,8.119695636934475
3JGNQ,25,10181.XP_004847059.1,5.544752782094997
3JGNS,13,9365.XP_007523528.1,4.774390264540617
3JGNT,35,59538.XP_005960984.1,6.442899394868252
3JGNU,15,9478.XP_008063712.1,6.624940427389803
3JGNV,34,72004.XP_005893422.1,7.247326273844318
3JGNW,44,79684.XP_005364060.1,6.7736126504272205
3JGNX,6,29073.XP_008709922.1,5.998147256748667
3JGNY,43,89462.XP_006048238.1,6.8384289554120885
3JGNZ,45,13616.ENSMODP00000017831,6.767705239583036
3JGP0,34,885580.XP_010626186.1,6.968840815458781
3JGP1,5,42254.XP_004606370.1,3.174759595959965
3JGP2,7,13616.ENSMODP00000038419,8.274223552151128
3JGP3,10,10160.XP_004628373.1,7.978717798086277
3JGP4,32,109478.XP_005865882.1,5.750513122756048
3JGP6,64,10029.XP_007610113.1,4.795672926061075
3JGP7,14,246437.XP_006163501.1,3.451447925419871
3JGP8,52,51337.XP_004666939.1,5.151407949779948
3JGP9,13,34839.XP_005378839.1,6.684320888882518
3JGPA,11,9361.ENSDNOP00000002311,7.120114982999503
3JGPB,66,27679.XP_010332501.1,7.984476046417142
3JGPC,11,9612.ENSCAFP00000043011,5.8811646723604465
3JGPD,46,27679.XP_003938136.2,5.347710218613126
3JGPF,25,1026970.XP_008852162.1,8.15686358167728
3JGPG,40,61853.ENSNLEP00000015673,8.355617264015399
3JGPH,9,51337.XP_004668682.1,7.638071010984905
3JGPJ,15,9305.ENSSHAP00000021939,7.078866052022055
3JGPK,7,13616.ENSMODP00000039881,7.767537872368216
3JGPP,36,9778.XP_004376450.1,5.1568669186584914
3JGPR,23,9402.XP_006906661.1,4.296528733251497
3JGPS,55,51337.XP_004655706.1,5.650662810870845
3JGPT,58,89462.XP_006071186.1,7.740905926953388
3JGPU,11,61622.XP_010379690.1,5.344621241733813
St. Dev == 0, crisp alignment at N-ter
3JGPW,46,29073.XP_008700230.1,7.146012064377118
3JGPX,18,9541.XP_005580512.1,7.132835850820223
3JGPY,37,246437.XP_006162137.1,6.630579901848279
3JGPZ,15,9258.ENSOANP00000010228,6.468171330272718
3JGQ0,19,9361.ENSDNOP00000033916,4.656303192478971
3JGQ1,53,109478.XP_005853320.1,6.135547507460171
3JGQ2,32,27679.XP_003926958.2,13.829106423867431
3JGQ3,45,885580.XP_010632470.1,8.172139005216243
3JGQ4,41,61622.XP_010382367.1,7.013931339458744
3JGQ5,16,9371.XP_004714945.1,7.590109558730886
3JGQ6,33,132908.ENSPVAP00000015421,5.986125513003711
3JGQ7,3,27679.XP_010347566.1,8.430457293529509
3JGQ8,9,79684.XP_005355171.1,3.0141273805546622
3JGQ9,16,10029.XP_007614312.1,4.224154147384961
3JGQA,4,118797.XP_007472331.1,6.156835484053625
3JGQB,54,51337.XP_004667384.1,7.538842100211583
3JGQC,36,225400.XP_006762946.1,7.64405093524653
3JGQD,13,10116.ENSRNOP00000062495,3.9515703686445662
3JGQE,56,10160.XP_004636265.1,5.507692965480759
3JGQF,24,9978.XP_004581250.1,4.87227936455759
3JGQG,7,61853.ENSNLEP00000018318,3.2904321702269232
3JGQH,25,1026970.XP_008849408.1,6.228984626886741
3JGQJ,48,9707.XP_004399365.1,5.597566179790404
3JGQM,49,59463.ENSMLUP00000000055,6.347031282653956
3JGQN,20,10029.XP_007622587.1,9.867964402628742
3JGQR,12,9365.XP_007533178.1,3.487578411392939
3JGQS,1,9668.ENSMPUP00000005007,6.474541303441123
3JGQT,15,10181.XP_004861801.1,5.732017357593115
3JGQU,9,9478.XP_008070846.1,3.2450950099728018
3JGQV,9,185453.XP_006863845.1,4.371679968520089
3JGQX,64,10029.XP_007627902.1,4.111661651316369
3JGQY,46,9694.XP_007087955.1,7.338460694249418
3JGQZ,27,89462.XP_006054196.1,4.084712138516491
3JGR0,26,9767.XP_007186356.1,3.3907986169716997
3JGR2,3,72004.XP_005894152.1,5.4156209753013735
3JGR4,19,9361.ENSDNOP00000018160,4.087873332328067
3JGR5,6,28737.XP_006902933.1,4.064425964741336
3JGR6,29,9978.XP_004581825.1,4.895385471650635
3JGR8,38,885580.XP_010635687.1,6.628017420780528
3JGRA,10,13616.ENSMODP00000018219,7.420045138307739
3JGRB,50,51337.XP_004666186.1,7.179107061518696
3JGRC,16,27679.XP_010329337.1,6.2086278856432715
3JGRD,39,9694.XP_007076706.1,7.938223013709342
3JGRG,37,61622.XP_010352985.1,6.876182718169001
3JGRI,25,885580.XP_010629929.1,5.739398551761133
3JGRJ,39,118797.XP_007465053.1,5.416559081686803
3JGRK,24,9986.ENSOCUP00000003934,3.8289010676652615
3JGRM,3,34839.XP_005377983.1,6.304509916516739
3JGRP,34,9597.XP_003827233.1,6.246950475544243
St. Dev == 0, crisp alignment at N-ter
3JGRR,13,28737.XP_006889800.1,4.67006987700393
3JGRS,2,34839.XP_005412148.1,6.247537534519421
3JGRT,19,9478.XP_008054399.1,4.8686056238944975
3JGRU,42,42254.XP_004607310.1,3.937378992645464
3JGRV,46,9739.XP_004312226.1,5.827962782013821
3JGRW,22,9733.XP_004286832.1,4.849742261192857
3JGRY,13,9305.ENSSHAP00000015050,6.91650658150697
3JGRZ,13,61622.XP_010385018.1,3.6761095334046985
3JGS0,11,29078.XP_008149603.1,5.0093046630951115
3JGS1,34,34839.XP_005403481.1,6.14561692144227
3JGS3,6,9597.XP_008971300.1,3.5663392605736113
3JGS4,20,10181.XP_004850352.1,3.5139672491614067
3JGS5,16,89462.XP_006061646.1,3.1430531735284752
3JGS6,14,9258.ENSOANP00000003776,6.345135864467219
3JGS7,94,9541.XP_005586405.1,6.896045995155309
3JGS8,56,59538.XP_005985135.1,8.468000247034015
3JGS9,42,34839.XP_005395186.1,5.941673372522006
3JGSA,23,9694.XP_007092941.1,5.873242673930336
3JGSD,40,9694.XP_007088727.1,5.829075993241512
3JGSF,26,27679.XP_010340300.1,4.547043157088925
3JGSH,12,34839.XP_005390153.1,7.514271553214857
3JGSJ,12,9361.ENSDNOP00000007012,8.04694103263616
St. Dev == 0, crisp alignment at N-ter
3JGSM,30,42254.XP_004612982.1,5.575982865316496
3JGSN,33,10029.XP_007627401.1,8.34949127698683
3JGSP,30,9739.XP_004324940.1,6.029654424894996
3JGSR,18,9402.XP_006923777.1,5.8309518948453
3JGST,40,246437.XP_006157349.1,7.34144234090206
3JGSX,24,9541.XP_005560612.1,4.318754151491866
3JGSY,19,10181.XP_004897769.1,3.791177439828163
3JGSZ,1,9767.XP_007198074.1,7.114094555612977
3JGT1,11,9940.ENSOARP00000008838,5.477255725094767
3JGT3,19,246437.XP_006154762.1,7.729849233487909
3JGT4,40,885580.XP_010603995.1,6.36891696250739
3JGT5,20,482537.XP_008590324.1,3.240765974667733
3JGT6,125,9365.XP_007531298.1,8.875546984941039
3JGT7,19,9478.XP_008051083.1,5.056623130840116
3JGTA,77,9713.XP_006731455.1,7.91049670153484
3JGTB,37,185453.XP_006862183.1,6.320887118663636
3JGTC,30,9365.XP_007527239.1,3.406003005091198
3JGTD,11,34839.XP_005380077.1,5.60106376521413
3JGTE,16,61622.XP_010357182.1,5.164211872415147
3JGTH,12,59538.XP_005985397.1,4.829382416259321
3JGTI,39,61622.XP_010380424.1,5.678365025774823
3JGTK,9,51337.XP_004672378.1,6.065600792553197
3JGTM,2,10181.XP_004893952.1,4.7986011556488455
St. Dev == 0, crisp alignment at N-ter
3JGTQ,14,9478.XP_008060171.1,7.5786749341919535
3JGTR,25,9986.ENSOCUP00000023161,4.501986921818979
3JGTS,41,9778.XP_004375997.1,6.6288998793357905
3JGTT,33,9978.XP_004590542.1,6.377469954133302
3JGTU,37,29073.XP_008683069.1,3.471339823365904
3JGTW,19,1026970.XP_008840836.1,5.589973023307056
3JGTZ,8,9361.ENSDNOP00000022000,5.276385396783546
3JGU2,53,34839.XP_005383277.1,8.244295761740958
3JGU4,20,9478.XP_008068833.1,4.634776099995154
3JGU5,24,482537.XP_008584372.1,5.308029528275792
3JGU7,3,42254.XP_004612118.1,3.5764700660699673
3JGU8,12,34839.XP_005396625.1,3.3129425841484945
3JGUA,35,89462.XP_006041996.1,4.870728756404818
3JGUB,9,89462.XP_006057326.1,6.744132498853206
3JGUC,40,185453.XP_006863866.1,4.408643028168607
3JGUE,37,482537.XP_008564211.1,5.915260134174764
3JGUF,53,34839.XP_005404832.1,7.776757693713498
3JGUI,127,9541.XP_005581677.1,11.871675422596356
3JGUJ,24,9541.XP_005542035.1,5.153186474972389
3JGUK,2,246437.XP_006147362.1,7.25553488438232
3JGUN,30,34839.XP_005397547.1,4.3705711134065455
3JGUP,64,9694.XP_007088510.1,6.542988764554602
St. Dev == 0, crisp alignment at N-ter
3JGUW,20,72004.XP_005898545.1,4.589707310146373
3JGUZ,9,9365.XP_007528318.1,4.166883995379583
3JGV0,21,9733.XP_004272144.1,3.334274187225121
3JGV1,8,29073.XP_008706186.1,6.340211270134654
3JGV4,7,246437.XP_006139890.1,3.6288948806754893
3JGV5,5,27679.XP_010329738.1,4.732638795900316
3JGV6,15,9707.XP_004400949.1,3.8488033792195364
3JGV8,55,10181.XP_004859893.1,5.124951218925275
3JGV9,17,9258.ENSOANP00000002251,6.999611009191903
3JGVA,9,34839.XP_005390715.1,3.3279935044093785
3JGVC,163,79684.XP_005345415.1,10.8082561135433
3JGVE,12,482537.XP_008567071.1,3.000826249975487
3JGVI,15,9823.ENSSSCP00000000181,3.464101615137755
3JGVN,9,10029.XP_007616345.1,3.014570429656034
3JGVQ,23,10029.XP_007636602.1,4.615989200543391
3JGVR,21,9371.XP_004700223.1,8.33744256996846
3JGVS,15,10036.XP_005068537.1,6.066289808586255
3JGVT,3,28737.XP_006893409.1,3.8030091671046695
3JGVU,57,34839.XP_005387597.1,5.447683579693418
3JGVV,7,29073.XP_008707199.1,6.215138487699896
3JGVW,7,13616.ENSMODP00000006958,5.915327561969647
3JGVY,21,9478.XP_008056712.1,5.084560271245664
3JGVZ,44,10160.XP_004633950.1,6.96033269840555
3JGW0,24,9940.ENSOARP00000004498,5.709665822383749
3JGW1,72,885580.XP_010611614.1,6.687194591396437
3JGW2,2,885580.XP_010632155.1,5.763335808740266
3JGW3,10,9597.XP_008967642.1,9.825979821371769
3JGW4,41,34839.XP_005388633.1,4.052954864657368
3JGW5,13,9315.ENSMEUP00000007632,5.958187643906492
3JGW8,3,34839.XP_005410254.1,5.546430901542635
3JGW9,32,9305.ENSSHAP00000017456,6.857142857142857
3JGWA,77,9612.ENSCAFP00000019433,6.786867477220486
3JGWB,1,9739.XP_004311784.1,6.209563098254259
3JGWC,198,10160.XP_004630035.1,9.17991001698519
3JGWD,37,246437.XP_006163390.1,6.216577096588493
3JGWE,61,59538.XP_005962225.1,5.855287141781583
3JGWF,2,51337.XP_004668773.1,6.021100686063772
3JGWG,17,9478.XP_008054928.1,6.065848243844439
3JGWH,48,9707.XP_004411168.1,8.092665774828905
3JGWI,13,9365.XP_007536585.1,3.128579326802635
3JGWJ,46,482537.XP_008569866.1,7.978157390084331
3JGWK,44,29078.XP_008157988.1,5.504697544153574
3JGWM,48,27679.XP_003940247.1,7.756011236370764
3JGWN,32,72004.XP_005908708.1,4.0507332150702196
3JGWP,15,9258.ENSOANP00000031664,5.953801894244086
3JGWR,37,185453.XP_006869051.1,6.0422996748973254
3JGWS,52,29073.XP_008705906.1,5.8442153435446444
3JGWT,7,885580.XP_010606376.1,4.999645665591337
3JGWU,17,9478.XP_008062579.1,7.873892802355313
3JGWV,9,13616.ENSMODP00000038298,6.390064128669826
3JGWX,21,109478.XP_005885903.1,4.632564919475831
3JGWY,23,482537.XP_008561955.1,8.651002251507892
3JGWZ,55,51337.XP_004662880.1,6.696050836395588
3JGX0,82,29073.XP_008703507.1,5.067805980645336
3JGX1,28,10029.XP_007634729.1,5.801619599986792
3JGX2,54,72004.XP_005906811.1,5.469484977015215
3JGX3,23,885580.XP_010623116.1,8.409844027747585
3JGX4,40,885580.XP_010620916.1,7.2884652170296205
3JGX5,26,10029.XP_003516004.1,6.780383514216256
3JGX6,33,885580.XP_010642617.1,5.620372586774957
3JGX8,2,246437.XP_006170629.1,6.84834784638943
3JGXA,21,9483.ENSCJAP00000035482,3.044734202439233
3JGXB,28,109478.XP_005859176.1,4.010621124970271
3JGXC,7,10160.XP_004638572.1,6.637773640639523
3JGXE,37,9986.ENSOCUP00000018103,5.618559760597342
3JGXF,9,10181.XP_004842646.1,7.586947602111749
3JGXG,21,9258.ENSOANP00000012871,5.826876235825044
3JGXH,26,482537.XP_008585415.1,7.350952642637925
3JGXI,47,246437.XP_006159180.1,7.109494355229765
3JGXK,61,109478.XP_005859883.1,5.217163208947584
3JGXN,42,72004.XP_005890489.1,5.0317588780234015
3JGXP,38,1026970.XP_008842900.1,4.650489158647102
3JGXQ,63,9739.XP_004329096.1,7.689293964600853
3JGXR,20,10160.XP_004623770.1,5.780206913617373
3JGXS,9,13616.ENSMODP00000020584,4.001811184154393
3JGXT,4,9986.ENSOCUP00000020297,5.134112048758736
3JGXU,18,9371.XP_004710521.1,4.61725894096359
3JGXV,26,225400.XP_006778230.1,8.028930175524907
3JGXW,30,9823.ENSSSCP00000026258,6.0150607422723565
3JGXX,58,61853.ENSNLEP00000005170,5.503801048079464
3JGXY,50,132908.ENSPVAP00000012679,4.476995615144955
3JGXZ,18,9541.XP_005541839.1,4.5208392515809654
3JGY0,80,9541.XP_005595463.1,4.672531913188837
3JGY1,26,1026970.XP_008820524.1,11.41041435990808
3JGY2,36,118797.XP_007470783.1,6.652615213406821
3JGY3,14,9305.ENSSHAP00000016046,8.021018477297826
3JGY4,28,10036.XP_005139338.1,6.5104818605168555
3JGY5,20,9365.XP_007536545.1,8.927744575878542
3JGY6,14,9371.XP_004708051.1,4.965667984013789
3JGY7,51,10181.XP_004844789.1,6.27421619334589
3JGY8,56,61622.XP_010363075.1,5.058865702621076
3JGY9,34,10029.XP_007614518.1,8.109202436570675
3JGYA,51,42254.XP_004601263.1,8.121668239162753
3JGYC,30,9785.ENSLAFP00000004986,5.623849440122893
3JGYD,211,118797.XP_007447735.1,8.920216292661301
3JGYE,20,72004.XP_005901660.1,3.3001559500312716
3JGYF,24,10029.XP_007608222.1,3.3458617525134544
3JGYG,13,118797.XP_007450321.1,5.810259532445322
3JGYH,49,9612.ENSCAFP00000038162,7.228618909262319
3JGYI,25,10029.XP_007607897.1,5.114840066508357
3JGYJ,4,72004.XP_005900468.1,7.131609752262723
3JGYK,40,9478.XP_008062125.1,11.774603418827187
3JGYM,47,9733.XP_004264697.1,4.82207644113024
3JGYN,65,42254.XP_004616925.1,3.3827524514640324
3JGYP,20,9371.XP_004708687.1,5.701981786959317
3JGYQ,15,72004.XP_005908040.1,5.473445877096478
3JGYR,1,9544.ENSMMUP00000000870,5.145576181504279
3JGYS,20,9478.XP_008059422.1,8.307424532190863
3JGYT,37,89462.XP_006073456.1,5.608763783137313
3JGYW,12,51337.XP_004668998.1,7.203139053116434
3JGYX,41,109478.XP_005876212.1,7.568075288238515
3JGYY,55,109478.XP_005859955.1,5.048141071527327
3JGYZ,55,34839.XP_005385480.1,4.479267023367186
3JGZ0,61,60711.ENSCSAP00000002617,8.26908632946437
3JGZ1,1,246437.XP_006153571.1,6.733222108676426
3JGZ2,11,72004.XP_005908717.1,6.974310493995379
3JGZ3,43,9707.XP_004397069.1,7.9024370411386435
3JGZ4,7,885580.XP_010610299.1,5.588774682693393
3JGZ5,15,29073.XP_008702576.1,6.4065983804422935
3JGZ7,37,9694.XP_007086448.1,5.335639254490324
3JGZ8,16,9478.XP_008063393.1,6.593559062504797
St. Dev == 0, crisp alignment at N-ter
3JGZA,22,9986.ENSOCUP00000003185,6.003446827291095
3JGZB,44,9694.XP_007090503.1,7.93302237631226
3JGZC,14,61622.XP_010384517.1,7.604244728694422
3JGZD,18,89462.XP_006055987.1,3.956397088649096
3JGZE,8,109478.XP_005883049.1,5.565728687600314
3JGZF,11,10181.XP_004853643.1,5.267075177760069
3JGZH,9,72004.XP_005887132.1,7.078885093573529
3JGZI,3,29073.XP_008704977.1,6.427853684278536
3JGZJ,42,34839.XP_005391727.1,7.4131068418931605
3JGZK,57,51337.XP_004668659.1,7.559915982258645
3JGZM,13,59538.XP_005979721.1,4.3382971424393535
3JGZP,5,29073.XP_008686267.1,5.032066194319161
3JGZQ,33,10029.XP_007650774.1,7.407780570697286
3JGZS,67,10160.XP_004635013.1,6.007285330689885
3JGZU,34,482537.XP_008571766.1,5.930515156511587
3JGZV,52,9597.XP_008965673.1,5.589175855794956
3JGZW,25,885580.XP_010623937.1,8.672268665266758
3JGZX,2,34839.XP_005380597.1,5.49098799241618
3JGZY,52,72004.XP_005888178.1,7.331266139961889
3JGZZ,28,185453.XP_006865336.1,5.368643334971821
3JH00,31,246437.XP_006163052.1,7.4271612759453305
3JH01,48,9713.XP_006744932.1,4.8863609714076786
3JH02,3,1026970.XP_008819742.1,5.9183635429928625
3JH04,7,9365.XP_007535296.1,3.778203554802818
3JH05,16,9371.XP_004708460.1,6.377816545180329
3JH06,53,13616.ENSMODP00000038542,5.693067486779627
3JH07,55,9733.XP_004280175.1,6.444155947915724
3JH08,32,225400.XP_006757059.1,4.299874643505226
3JH09,20,61622.XP_010374265.1,4.837909566892931
3JH0A,154,42254.XP_004618795.1,8.421066635709213
3JH0B,28,10036.XP_005079411.1,4.0669159197505245
3JH0C,10,10160.XP_004625740.1,4.925218372038067
3JH0E,12,10029.XP_007615125.1,4.68504064096196
3JH0F,46,13616.ENSMODP00000041312,7.650968311924852
3JH0G,88,9365.XP_007534486.1,8.209787604707268
3JH0H,54,51337.XP_004660643.1,5.897372738992667
3JH0I,7,246437.XP_006149186.1,5.292387487568486
